date,dept_id,weekday,month,year,snap_CA,is_event,event_count,is_cultural_event,is_national_event,is_religious_event,is_sport_event,sales_qty,sell_price,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_42,lag_56,lag_84,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_mean_42,rolling_mean_56,rolling_std_7,rolling_std_14,rolling_std_28,rolling_std_42,rolling_std_56,ewma_7,ewma_14,ewma_28,rolling_max_7,rolling_min_7,rolling_max_28,rolling_min_28,day_of_week,week_of_year,is_weekend,day_of_month,is_month_end,is_quarter_end,price_change_7,price_change_28,sell_price_lag_7,sell_price_lag_28,trend_index,snap_event_inter
2015-07-10,FOODS_1,Friday,7,2015,1,0,0,0,0,0,0,493,3.2886574074074075,411.0,460.0,399.0,519.0,386.0,470.0,422.0,396.0,456.0,379.0,444.57142857142856,438.92857142857144,438.5,454.3333333333333,453.4107142857143,47.82557594306262,45.918764868334684,52.02955000837701,60.20682509996496,64.14380910698328,430.8526272878334,435.37344123224057,440.5850269055315,519.0,389.0,539.0,327.0,4,28,0,10,0,0,0.0008876740122865101,-0.005139912047281592,3.285740740740741,3.305648148148148,1623,0
2015-07-11,FOODS_1,Saturday,7,2015,0,0,0,0,0,0,0,508,3.2888425925925926,493.0,411.0,460.0,485.0,527.0,484.0,539.0,482.0,548.0,419.0,440.85714285714283,446.57142857142856,441.0357142857143,456.64285714285717,454.07142857142856,41.699035046502814,45.332471441930224,52.91816333341641,59.77348356904568,64.36115630998488,446.3894704658751,443.0569824012752,444.19985263618446,493.0,389.0,539.0,327.0,5,28,1,11,0,0,5.631026958541341e-05,-0.005640939503373299,3.2886574074074075,3.3074999999999997,1624,0
2015-07-12,FOODS_1,Sunday,7,2015,0,0,0,0,0,0,0,487,3.2888425925925926,508.0,493.0,411.0,449.0,433.0,479.0,455.0,435.0,586.0,397.0,444.14285714285717,445.2142857142857,439.92857142857144,457.26190476190476,453.35714285714283,46.398378460992156,42.96184097801479,51.08520737648561,60.17578295975762,63.51619079814499,461.7921028494063,451.7160514144385,448.5998627992062,508.0,389.0,527.0,327.0,6,28,1,12,0,0,5.631026958541341e-05,-0.005640939503373299,3.2886574074074075,3.3074999999999997,1625,0
2015-07-13,FOODS_1,Monday,7,2015,0,0,0,0,0,0,0,415,3.2888425925925926,487.0,508.0,493.0,389.0,414.0,395.0,508.0,405.0,430.0,341.0,449.57142857142856,449.07142857142856,441.07142857142856,458.5,451.5892857142857,49.1997870688377,44.18747522809404,51.78797842158771,60.241485583987135,61.08854282870832,468.09407713705474,456.42057789251334,451.2481481233989,508.0,389.0,527.0,327.0,0,29,0,13,0,0,5.631026958541341e-05,-0.005640939503373299,3.2886574074074075,3.3074999999999997,1626,0
2015-07-14,FOODS_1,Tuesday,7,2015,0,0,0,0,0,0,0,378,3.2888425925925926,415.0,487.0,508.0,399.0,419.0,359.0,415.0,469.0,413.0,243.0,453.2857142857143,449.14285714285717,437.75,458.73809523809524,451.32142857142856,44.634494454827276,44.127188797942345,50.29735653167276,60.044316773288976,61.217676337016925,454.82055785279107,450.8978341735115,448.7482758390265,508.0,399.0,527.0,327.0,1,29,0,14,0,0,5.631026958541341e-05,-0.005640939503373299,3.2886574074074075,3.3074999999999997,1627,0
2015-07-15,FOODS_1,Wednesday,7,2015,0,0,0,0,0,0,0,351,3.2888425925925926,378.0,415.0,487.0,460.0,399.0,384.0,327.0,412.0,392.0,239.0,450.2857142857143,446.2142857142857,436.42857142857144,456.57142857142856,450.69642857142856,49.34813162864441,47.51223092965159,51.39132984335895,61.29383164649839,61.79200290795314,435.6154183895933,441.17812295037663,443.86908440185226,508.0,378.0,527.0,327.0,2,29,0,15,0,0,5.631026958541341e-05,-0.005640939503373299,3.2886574074074075,3.3074999999999997,1628,0
2015-07-16,FOODS_1,Thursday,7,2015,0,0,0,0,0,0,0,452,3.2888425925925926,351.0,378.0,415.0,411.0,455.0,424.0,472.0,492.0,393.0,346.0,434.7142857142857,442.7857142857143,437.2857142857143,455.1190476190476,449.9642857142857,61.47821913955699,52.63689634793549,49.669915734785185,63.072626500764,62.735799345193534,414.46156379219497,429.1543732236598,437.4643199603452,508.0,351.0,527.0,351.0,3,29,0,16,0,0,5.631026958541341e-05,-0.005640939503373299,3.2886574074074075,3.3074999999999997,1629,0
2015-07-17,FOODS_1,Friday,7,2015,0,0,0,0,0,0,0,412,3.2888425925925926,452.0,351.0,378.0,493.0,519.0,386.0,470.0,519.0,492.0,391.0,440.57142857142856,442.57142857142856,436.57142857142856,454.1666666666667,451.01785714285717,60.791603430235284,52.58943193882968,49.29460083982631,62.8035716968873,62.25533670338482,423.8461728441462,432.2004567938385,438.46678065273517,508.0,351.0,527.0,351.0,4,29,0,17,0,0,5.631026958541341e-05,-0.005640939503373299,3.2886574074074075,3.3074999999999997,1630,0
2015-07-18,FOODS_1,Saturday,7,2015,0,1,1,0,0,1,0,501,3.2904166666666668,412.0,452.0,351.0,508.0,485.0,527.0,484.0,616.0,469.0,514.0,429.0,434.92857142857144,434.5,451.6190476190476,449.5892857142857,56.72154205708191,48.22138734838135,49.05590159686822,62.27748776241353,62.21568840024797,420.8846296331097,429.50706255466,436.6414854353051,508.0,351.0,527.0,351.0,5,29,1,18,0,0,0.0004786103407987685,-0.003071873421982785,3.2888425925925926,3.3005555555555555,1631,0
2015-07-19,FOODS_1,Sunday,7,2015,0,0,0,0,0,0,0,531,3.2904166666666668,501.0,412.0,452.0,487.0,449.0,433.0,479.0,599.0,531.0,554.0,428.0,436.07142857142856,435.10714285714283,448.8809523809524,450.1607142857143,55.13619500836072,49.667299698504806,49.79092531161053,57.194662202312166,62.54330188269146,440.9134722248323,439.0394542140387,441.08000368114614,501.0,351.0,527.0,351.0,6,29,1,19,0,0,0.0004786103407987685,-0.003071873421982785,3.2888425925925926,3.3005555555555555,1632,0
2015-07-20,FOODS_1,Monday,7,2015,0,0,0,0,0,0,0,333,3.2904166666666668,531.0,501.0,412.0,415.0,389.0,414.0,395.0,492.0,518.0,354.0,434.2857142857143,441.92857142857144,436.9642857142857,447.26190476190476,450.1607142857143,64.66764849524625,55.769393709504506,52.390614188293185,53.697008829718804,62.54330188269146,463.4351041686242,451.30086031883354,447.28138273761886,531.0,351.0,531.0,351.0,0,30,0,20,0,0,0.0004786103407987685,-0.003071873421982785,3.2888425925925926,3.3005555555555555,1633,0
2015-07-21,FOODS_1,Tuesday,7,2015,0,0,0,0,0,0,0,370,3.2904166666666668,333.0,531.0,501.0,378.0,399.0,419.0,359.0,494.0,327.0,360.0,422.57142857142856,437.92857142857144,434.75,443.4761904761905,446.85714285714283,75.29687276121794,61.56480548759748,55.45076227643018,56.020570305277985,63.768738015204725,430.8263281264682,435.52741227632237,439.3999080660589,531.0,333.0,531.0,333.0,1,30,0,21,0,0,0.0004786103407987685,-0.003071873421982785,3.2888425925925926,3.3005555555555555,1634,0
2015-07-22,FOODS_1,Wednesday,7,2015,0,0,0,0,0,0,0,374,3.2904166666666668,370.0,333.0,531.0,351.0,460.0,399.0,384.0,509.0,346.0,307.0,421.42857142857144,435.85714285714283,435.14285714285717,440.5238095238095,447.625,76.14209773587177,63.43483287578251,54.93074042270302,56.55786507822451,62.54643729407523,415.61974609485117,426.7904239728127,434.613707509779,531.0,333.0,531.0,333.0,2,30,0,22,0,0,0.0004786103407987685,-0.003071873421982785,3.2888425925925926,3.3005555555555555,1635,0
2015-07-23,FOODS_1,Thursday,7,2015,0,0,0,0,0,0,0,416,3.2904166666666668,374.0,370.0,333.0,452.0,411.0,455.0,424.0,484.0,408.0,304.0,424.7142857142857,429.7142857142857,434.7857142857143,437.3095238095238,448.125,73.02902228044744,65.06024258205306,55.30679225774539,56.407268211505354,61.82704983184106,405.2148095711384,419.75170077643764,430.4334518194494,531.0,333.0,531.0,333.0,3,30,0,23,0,0,0.0004786103407987685,-0.003071873421982785,3.2888425925925926,3.3005555555555555,1636,0
2015-07-24,FOODS_1,Friday,7,2015,0,0,0,0,0,0,0,420,3.2904166666666668,416.0,374.0,370.0,412.0,493.0,519.0,386.0,422.0,396.0,393.0,419.57142857142856,430.07142857142856,434.5,435.6904761904762,448.26785714285717,72.04826424663113,64.96326096129798,55.38518320380149,56.0089226755865,61.74183525600035,407.9111071783538,419.251474006246,429.4380413491425,531.0,333.0,531.0,333.0,4,30,0,24,0,0,0.0004786103407987685,-0.003071873421982785,3.2888425925925926,3.3005555555555555,1637,0
2015-07-25,FOODS_1,Saturday,7,2015,0,0,0,0,0,0,0,494,3.2904166666666668,420.0,416.0,374.0,501.0,508.0,485.0,527.0,539.0,482.0,429.0,420.7142857142857,424.85714285714283,435.7142857142857,435.64285714285717,448.69642857142856,71.97155522777568,62.40297964145853,54.65030726954991,56.021695026023366,61.45505960170584,410.9333303837654,419.35127747207986,428.7871419457533,531.0,333.0,531.0,333.0,5,30,1,25,0,0,0.0,0.0014230964323957984,3.2904166666666668,3.285740740740741,1638,0
2015-07-26,FOODS_1,Sunday,7,2015,0,0,0,0,0,0,0,457,3.2904166666666668,494.0,420.0,416.0,531.0,487.0,449.0,433.0,455.0,435.0,458.0,419.7142857142857,423.85714285714283,434.5357142857143,434.57142857142856,448.9107142857143,70.70764759607997,61.065988447378494,52.93775670215183,54.40370452645677,61.594060158047,431.6999977878241,429.3044404758025,433.2845804322531,531.0,333.0,531.0,333.0,6,30,1,26,0,0,0.0,0.0014230964323957984,3.2904166666666668,3.285740740740741,1639,0
2015-07-27,FOODS_1,Monday,7,2015,0,0,0,0,0,0,0,334,3.2904166666666668,457.0,494.0,420.0,333.0,415.0,389.0,414.0,508.0,405.0,455.0,409.14285714285717,421.7142857142857,435.39285714285717,434.6190476190476,449.30357142857144,55.10725472938709,59.176955716837135,53.1060011156695,54.42289348845885,61.57387865375543,438.0249983408681,432.9971817456955,434.9201266093391,494.0,333.0,531.0,333.0,0,31,0,27,0,0,0.0,0.0014230964323957984,3.2904166666666668,3.285740740740741,1640,0
2015-07-28,FOODS_1,Tuesday,7,2015,0,0,0,0,0,0,0,384,3.2904166666666668,334.0,457.0,494.0,370.0,378.0,399.0,419.0,415.0,469.0,312.0,409.2857142857143,415.92857142857144,432.5357142857143,430.4761904761905,448.0357142857143,54.87778629437835,63.67279854636265,56.352384775104326,55.31604896355464,63.211898847005244,412.0187487556511,419.7975575129361,427.9601178776605,494.0,334.0,531.0,333.0,1,31,0,28,0,0,0.0,0.0014230964323957984,3.2904166666666668,3.285740740740741,1641,0
2015-07-29,FOODS_1,Wednesday,7,2015,0,0,0,0,0,0,0,359,3.2904166666666668,384.0,334.0,457.0,374.0,351.0,460.0,399.0,327.0,412.0,383.0,411.2857142857143,416.35714285714283,431.2857142857143,429.73809523809524,446.51785714285717,53.44378443970937,63.417550522596834,57.04764554680591,55.732838121378784,63.71784139225198,405.01406156673835,415.02454984454465,424.9283856102356,494.0,334.0,531.0,333.0,2,31,0,29,0,0,0.0,0.0014230964323957984,3.2904166666666668,3.285740740740741,1642,0
2015-07-30,FOODS_1,Thursday,7,2015,0,0,0,0,0,0,0,384,3.2904166666666668,359.0,384.0,334.0,416.0,452.0,411.0,455.0,472.0,492.0,479.0,409.14285714285717,416.92857142857144,429.85714285714283,430.5,445.57142857142856,55.4509650394793,62.816539083413296,58.37155210578385,54.4991608796438,64.62700171483448,393.5105461750538,407.554609865272,420.3816003957366,494.0,334.0,531.0,333.0,3,31,0,30,0,0,0.0,0.0014230964323957984,3.2904166666666668,3.285740740740741,1643,0
2015-07-31,FOODS_1,Friday,7,2015,0,0,0,0,0,0,0,451,3.2904166666666668,384.0,359.0,384.0,420.0,412.0,493.0,519.0,470.0,519.0,432.0,404.57142857142856,412.07142857142856,427.32142857142856,428.4047619047619,443.64285714285717,56.106616195885714,62.52441281453668,58.77959684525875,54.55633004063634,64.82744328289733,391.1329096312904,404.4139952165691,417.87252450637544,494.0,334.0,531.0,333.0,4,31,0,31,1,0,0.0,0.0014230964323957984,3.2904166666666668,3.285740740740741,1644,0
2015-08-01,FOODS_1,Saturday,8,2015,1,0,0,0,0,0,0,531,3.2880092592592596,451.0,384.0,359.0,494.0,501.0,508.0,485.0,484.0,616.0,512.0,409.0,414.85714285714283,424.89285714285717,427.95238095238096,442.42857142857144,58.6912827144432,63.38388189056338,56.19960411467018,54.281089722939505,64.02211468571652,406.0996822234678,410.6254625210266,420.1571779886944,494.0,334.0,531.0,333.0,5,31,1,1,0,0,-0.000731642114445652,-0.00019708594354894693,3.2904166666666668,3.2886574074074075,1645,0
2015-08-02,FOODS_1,Sunday,8,2015,1,0,0,0,0,0,0,522,3.2880092592592596,531.0,451.0,384.0,457.0,531.0,487.0,449.0,479.0,599.0,373.0,414.2857142857143,417.0,426.5357142857143,429.07142857142856,440.9107142857143,68.4731438490409,66.92820493174028,58.64108163247506,55.92433601648706,60.756526558719514,437.3247616676009,426.6754008515564,427.80151054119824,531.0,334.0,531.0,333.0,6,31,1,2,0,0,-0.000731642114445652,-0.00019708594354894693,3.2904166666666668,3.2886574074074075,1646,0
2015-08-03,FOODS_1,Monday,8,2015,1,0,0,0,0,0,0,423,3.2880092592592596,522.0,531.0,451.0,334.0,333.0,415.0,389.0,395.0,492.0,443.0,423.57142857142856,416.35714285714283,429.14285714285717,430.0952380952381,439.5357142857143,78.85188043172491,65.78240019811213,61.241909086601574,57.23882765575545,57.918740658619214,458.4935712507007,439.3853474046822,434.2979580900811,531.0,334.0,531.0,333.0,0,32,0,3,0,0,-0.000731642114445652,-0.00019708594354894693,3.2904166666666668,3.2886574074074075,1647,0
2015-08-04,FOODS_1,Tuesday,8,2015,1,0,0,0,0,0,0,380,3.2880092592592596,423.0,522.0,531.0,384.0,370.0,378.0,399.0,359.0,494.0,382.0,436.2857142857143,422.7857142857143,430.35714285714283,430.76190476190476,438.30357142857144,68.49747996754861,61.25128390670841,60.751597623081125,56.98258592519601,57.514873852644286,449.62017843802556,437.20063441739126,433.5187885666272,531.0,359.0,531.0,333.0,1,32,0,4,0,0,-0.000731642114445652,-0.00019708594354894693,3.2904166666666668,3.2886574074074075,1648,0
2015-08-05,FOODS_1,Wednesday,8,2015,1,0,0,0,0,0,0,390,3.2880092592592596,380.0,423.0,522.0,359.0,374.0,351.0,460.0,384.0,509.0,413.0,435.7142857142857,423.5,429.67857142857144,431.26190476190476,436.26785714285717,69.02104578970624,60.64366286887908,61.219128922518074,56.42696964750451,57.52516953360505,432.2151338285192,429.5738831617391,429.82783763099775,531.0,359.0,531.0,333.0,2,32,0,5,0,0,-0.000731642114445652,-0.00019708594354894693,3.2904166666666668,3.2886574074074075,1649,0
2015-08-06,FOODS_1,Thursday,8,2015,1,0,0,0,0,0,0,421,3.2880092592592596,390.0,380.0,423.0,384.0,416.0,452.0,411.0,424.0,484.0,414.0,440.14285714285717,424.64285714285717,427.17857142857144,431.4047619047619,434.14285714285717,64.09739612867392,59.78372191988238,61.36415504029752,56.311875247094164,56.9849832121427,421.6613503713894,424.2973654068405,427.0810902081703,531.0,380.0,531.0,333.0,3,32,0,6,0,0,-0.000731642114445652,-0.00019708594354894693,3.2904166666666668,3.2886574074074075,1650,0
2015-08-07,FOODS_1,Friday,8,2015,1,0,0,0,0,0,0,463,3.2880092592592596,421.0,390.0,380.0,451.0,420.0,412.0,493.0,386.0,422.0,456.0,445.42857142857144,425.0,427.5357142857143,431.3333333333333,433.01785714285717,60.09674739633572,59.74303950445766,61.29556937819382,56.323398363841314,56.60340210508556,421.4960127785421,423.8577166859285,426.66170467657236,531.0,380.0,531.0,333.0,4,32,0,7,0,0,-0.000731642114445652,-0.00019708594354894693,3.2904166666666668,3.2886574074074075,1651,0
2015-08-08,FOODS_1,Saturday,8,2015,1,0,0,0,0,0,0,609,3.285509259259259,463.0,421.0,390.0,531.0,494.0,501.0,508.0,527.0,539.0,548.0,447.14285714285717,428.07142857142856,426.4642857142857,433.1666666666667,433.75,60.45226373326414,60.565875497062684,60.36400825047688,56.064386620691735,56.72333173956055,431.87200958390656,429.0766877944714,429.1677940092225,531.0,380.0,531.0,333.0,5,32,1,8,0,0,-0.0007603384914321998,-0.001013527780515,3.2880092592592596,3.2888425925925926,1652,0
2015-08-09,FOODS_1,Sunday,8,2015,1,0,0,0,0,0,0,607,3.285509259259259,609.0,463.0,421.0,522.0,457.0,531.0,487.0,433.0,455.0,586.0,458.2857142857143,436.2857142857143,430.07142857142856,435.1190476190476,435.0,81.87737637409167,76.0216857435899,67.95691912633328,60.65182617681817,59.77412027412305,476.15400718792995,453.0664627552086,441.57001511203475,609.0,380.0,609.0,333.0,6,32,1,9,0,0,-0.0007603384914321998,-0.001013527780515,3.2880092592592596,3.2888425925925926,1653,0
2015-08-10,FOODS_1,Monday,8,2015,1,0,0,0,0,0,0,352,3.285509259259259,607.0,609.0,463.0,423.0,334.0,333.0,415.0,414.0,508.0,430.0,470.42857142857144,447.0,434.35714285714283,439.26190476190476,437.7142857142857,97.67950508825065,88.6817993641423,75.08968183086445,66.19301397218841,64.00048701113306,508.8655053909475,473.5909343878474,452.9789795870669,609.0,380.0,609.0,333.0,0,33,0,10,0,0,-0.0007603384914321998,-0.001013527780515,3.2880092592592596,3.2888425925925926,1654,0
2015-08-11,FOODS_1,Tuesday,8,2015,0,0,0,0,0,0,0,520,3.285509259259259,352.0,607.0,609.0,380.0,384.0,370.0,378.0,419.0,415.0,413.0,460.2857142857143,448.2857142857143,432.10714285714283,437.7857142857143,434.92857142857144,106.69538303930803,87.03264513205244,76.61947305218035,67.44954237465545,64.28002860859625,469.6491290432106,457.3788098028011,446.0149120293381,609.0,352.0,609.0,333.0,1,33,0,11,0,0,-0.0007603384914321998,-0.001013527780515,3.2880092592592596,3.2888425925925926,1655,0
2015-08-12,FOODS_1,Wednesday,8,2015,0,0,0,0,0,0,0,360,3.285509259259259,520.0,352.0,607.0,390.0,359.0,374.0,351.0,399.0,327.0,392.0,480.2857142857143,458.0,437.17857142857144,440.1904761904762,436.80357142857144,102.16280191555995,86.89516229785,77.59870826121822,68.55485184844868,65.2127761165789,482.23684678240795,465.7283018290943,451.11733188938376,609.0,352.0,609.0,333.0,2,33,0,12,0,0,-0.0007603384914321998,-0.001013527780515,3.2880092592592596,3.2888425925925926,1656,0
2015-08-13,FOODS_1,Thursday,8,2015,0,0,0,0,0,0,0,445,3.285509259259259,360.0,520.0,352.0,421.0,384.0,416.0,452.0,455.0,472.0,393.0,476.0,458.07142857142856,437.5,439.26190476190476,437.39285714285717,107.09186087965098,86.80789071340436,77.24635913750326,69.38547662886674,64.34584921879721,451.677635086806,451.6311949185484,444.83337796597795,609.0,352.0,609.0,333.0,3,33,0,13,0,0,-0.0007603384914321998,-0.001013527780515,3.2880092592592596,3.2888425925925926,1657,0
2015-08-14,FOODS_1,Friday,8,2015,0,0,0,0,0,0,0,522,3.285509259259259,445.0,360.0,520.0,463.0,451.0,420.0,412.0,519.0,470.0,492.0,479.42857142857144,462.42857142857144,437.25,439.0238095238095,436.9107142857143,105.4085024130038,84.29865797427742,77.20901165979016,69.34730131567937,64.18277219591812,450.0082263151045,450.74703559607525,444.8448691407381,609.0,352.0,609.0,333.0,4,33,0,14,0,0,-0.0007603384914321998,-0.001013527780515,3.2880092592592596,3.2888425925925926,1658,0
2015-08-15,FOODS_1,Saturday,8,2015,0,0,0,0,0,0,0,511,3.2818055555555556,522.0,445.0,360.0,609.0,531.0,494.0,501.0,485.0,484.0,469.0,487.85714285714283,467.5,441.17857142857144,439.0952380952381,437.8392857142857,106.23155302047824,85.68255365008956,78.66151281207172,69.4331787997246,65.04062416834317,468.0061697363284,460.24743084993185,450.16591264827343,609.0,352.0,609.0,333.0,5,33,1,15,0,0,-0.001127284512519866,-0.002617027563209695,3.285509259259259,3.2904166666666668,1659,0
2015-08-16,FOODS_1,Sunday,8,2015,0,0,0,0,0,0,0,393,3.2818055555555556,511.0,522.0,445.0,607.0,522.0,457.0,531.0,449.0,479.0,531.0,473.85714285714283,466.07142857142856,441.5357142857143,439.7142857142857,438.32142857142856,93.27276946574163,84.70352302701043,78.96529108264797,69.96629352741984,65.48757193484845,478.7546273022463,467.0144400699409,454.3613669483925,607.0,352.0,609.0,333.0,6,33,1,16,0,0,-0.001127284512519866,-0.002617027563209695,3.285509259259259,3.2904166666666668,1660,0
2015-08-17,FOODS_1,Monday,8,2015,0,0,0,0,0,0,0,412,3.2818055555555556,393.0,511.0,522.0,352.0,423.0,334.0,333.0,389.0,395.0,518.0,443.2857142857143,456.85714285714283,436.60714285714283,438.3809523809524,436.7857142857143,75.79295104804515,85.16667562704968,77.46700099646543,70.31772922224667,65.52465581352101,457.31597047668475,457.14584806061544,450.12954853815853,522.0,352.0,609.0,333.0,0,34,0,17,0,0,-0.001127284512519866,-0.002617027563209695,3.285509259259259,3.2904166666666668,1661,0
2015-08-18,FOODS_1,Tuesday,8,2015,0,0,0,0,0,0,0,449,3.2818055555555556,412.0,393.0,511.0,520.0,380.0,384.0,370.0,399.0,359.0,327.0,451.85714285714283,456.07142857142856,439.42857142857144,438.92857142857144,437.0892857142857,66.58185080893122,85.55292045162841,74.95155401814947,70.01267928971122,65.36673515584924,445.9869778575136,451.12640165253333,447.4999245010441,522.0,360.0,609.0,334.0,1,34,0,18,0,0,-0.001127284512519866,-0.002617027563209695,3.285509259259259,3.2904166666666668,1662,0
2015-08-19,FOODS_1,Wednesday,8,2015,0,0,0,0,0,0,0,347,3.2818055555555556,449.0,412.0,393.0,360.0,390.0,359.0,374.0,460.0,384.0,346.0,441.7142857142857,461.0,442.25,440.1190476190476,438.69642857142856,59.50270101912494,82.77587905813276,73.717993682633,69.74175443208956,64.51269632415668,446.7402333931352,450.84288143219555,447.60337798373075,522.0,360.0,609.0,334.0,2,34,0,19,0,0,-0.001127284512519866,-0.002617027563209695,3.285509259259259,3.2904166666666668,1663,0
2015-08-20,FOODS_1,Thursday,8,2015,0,0,0,0,0,0,0,361,3.2818055555555556,347.0,449.0,412.0,445.0,421.0,384.0,416.0,411.0,424.0,408.0,439.85714285714283,457.92857142857144,441.2857142857143,437.42857142857144,438.0357142857143,62.600395556333936,86.33429150754844,74.81228713840017,71.1220671244563,65.26810839932352,421.8051750448514,436.99716390790286,440.66521398485276,522.0,347.0,609.0,334.0,3,34,0,20,0,0,-0.001127284512519866,-0.002617027563209695,3.285509259259259,3.2904166666666668,1664,0
2015-08-21,FOODS_1,Friday,8,2015,0,0,0,0,0,0,0,428,3.2818055555555556,361.0,347.0,449.0,522.0,463.0,451.0,420.0,493.0,386.0,396.0,427.85714285714283,453.64285714285717,439.32142857142856,436.23809523809524,436.9107142857143,69.15785945074866,89.73088580935955,76.20977558148314,71.98841692864949,66.05267231142426,406.6038812836386,426.8642087201825,435.1710612962422,522.0,347.0,609.0,334.0,4,34,0,21,0,0,-0.001127284512519866,-0.002617027563209695,3.285509259259259,3.2904166666666668,1665,0
2015-08-22,FOODS_1,Saturday,8,2015,0,0,0,0,0,0,0,641,3.2830092592592592,428.0,361.0,347.0,511.0,609.0,531.0,494.0,508.0,527.0,482.0,414.42857142857144,451.14285714285717,439.60714285714283,434.6904761904762,437.6607142857143,55.63529198526537,89.93746301040355,76.14962818698463,71.43493990192773,65.70160556657537,411.952910962729,427.0156475574915,434.67650534477724,511.0,347.0,609.0,334.0,5,34,1,22,0,0,0.00036678093303432746,-0.002251206505986869,3.2818055555555556,3.2904166666666668,1666,0
2015-08-23,FOODS_1,Sunday,8,2015,0,0,0,0,0,0,0,462,3.2830092592592592,641.0,428.0,361.0,393.0,607.0,522.0,457.0,487.0,433.0,435.0,433.0,453.42857142857144,444.85714285714283,437.85714285714283,439.69642857142856,98.45980567385506,94.54645930458433,84.6332892589776,77.4579575746582,70.13646947665117,469.21468322204674,455.546894549826,448.90571187272366,641.0,347.0,641.0,334.0,6,34,1,23,0,0,0.00036678093303432746,-0.002251206505986869,3.2818055555555556,3.2904166666666668,1667,0
2015-08-24,FOODS_1,Monday,8,2015,0,0,0,0,0,0,0,380,3.2830092592592592,462.0,641.0,428.0,412.0,352.0,423.0,334.0,415.0,414.0,405.0,442.85714285714283,443.07142857142856,445.0357142857143,437.26190476190476,440.2142857142857,97.234130789945,83.75556402708388,84.66512778254094,77.16661085229578,70.19316576049545,467.4110124165351,456.40730860984917,449.80876622632894,641.0,347.0,641.0,334.0,0,35,0,24,0,0,0.00036678093303432746,-0.002251206505986869,3.2818055555555556,3.2904166666666668,1668,0
2015-08-25,FOODS_1,Tuesday,8,2015,0,0,0,0,0,0,0,411,3.2830092592592592,380.0,462.0,641.0,449.0,520.0,380.0,384.0,378.0,419.0,469.0,438.2857142857143,445.07142857142856,446.67857142857144,436.42857142857144,439.60714285714283,99.64890747973465,81.72323300743344,82.85777800340469,77.60064836828118,70.57006281868847,445.55825931240133,446.2196674618693,444.9943685555476,641.0,347.0,641.0,347.0,1,35,0,25,0,0,0.00036678093303432746,-0.002251206505986869,3.2818055555555556,3.2904166666666668,1669,0
2015-08-26,FOODS_1,Wednesday,8,2015,0,0,0,0,0,0,0,393,3.2830092592592592,411.0,380.0,462.0,347.0,360.0,390.0,359.0,351.0,399.0,412.0,432.85714285714283,437.2857142857143,447.64285714285717,437.2142857142857,439.4642857142857,100.0023809240368,79.18860501887629,82.256245641836,77.16043966617396,70.62061617241314,436.918694484301,441.5237118002867,442.64992934482024,641.0,347.0,641.0,347.0,2,35,0,26,0,0,0.00036678093303432746,-0.002251206505986869,3.2818055555555556,3.2904166666666668,1670,0
2015-08-27,FOODS_1,Thursday,8,2015,0,0,0,0,0,0,0,417,3.2830092592592592,393.0,411.0,380.0,361.0,445.0,421.0,384.0,452.0,455.0,492.0,439.42857142857144,439.64285714285717,448.85714285714283,438.2142857142857,439.35714285714283,94.79602161634034,77.17672740371731,81.14263357894603,76.28302106717986,70.68764288857514,425.9390208632258,435.0538835602485,439.2257962865568,641.0,361.0,641.0,347.0,3,35,0,27,0,0,0.00036678093303432746,-0.002251206505986869,3.2818055555555556,3.2904166666666668,1671,0
2015-08-28,FOODS_1,Friday,8,2015,0,0,0,0,0,0,0,377,3.2830092592592592,417.0,393.0,411.0,428.0,522.0,463.0,451.0,412.0,519.0,519.0,447.42857142857144,437.64285714285717,450.0357142857143,437.3809523809524,438.67857142857144,89.27645666291669,77.38973013049447,80.40199101222727,76.31991473027614,70.71713361705817,423.70426564741933,432.64669908554873,437.69298274955287,641.0,380.0,641.0,347.0,4,35,0,28,0,0,0.00036678093303432746,-0.002251206505986869,3.2818055555555556,3.2904166666666668,1672,0
2015-08-29,FOODS_1,Saturday,8,2015,0,0,0,0,0,0,0,612,3.28662037037037,377.0,417.0,393.0,641.0,511.0,609.0,531.0,501.0,485.0,616.0,440.14285714285717,427.2857142857143,447.39285714285717,436.54761904761904,436.14285714285717,93.12434084138692,74.89421110568746,81.57674836015464,76.79342018973125,70.32946584635518,412.0281992355645,425.22713920747555,433.50725980130784,641.0,377.0,641.0,347.0,5,35,1,29,0,0,0.001099939362317004,-0.0004224102730180368,3.2830092592592592,3.2880092592592596,1673,0
2015-08-30,FOODS_1,Sunday,8,2015,0,0,0,0,0,0,0,568,3.28662037037037,612.0,377.0,417.0,462.0,393.0,607.0,522.0,531.0,449.0,599.0,436.0,434.5,450.2857142857143,439.1904761904762,438.4107142857143,82.76875416886874,87.39895264290844,85.9693559283206,80.86762386772304,73.89101969933603,462.0211494266734,450.1301873131455,445.8171039529418,612.0,377.0,641.0,347.0,6,35,1,30,0,0,0.001099939362317004,-0.0004224102730180368,3.2830092592592592,3.2880092592592596,1674,0
